Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,PA,Pennsylvania,Bethlehem,City,BRFSS,Unhealthy Behaviors,4206088,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.4,,,31.1,31.8,"74,982","(40.6266402578, -75.3679048175)",UNHBEH,OBESITY,4206088,,Obesity
2016,PA,Pennsylvania,Scranton,City,BRFSS,Unhealthy Behaviors,4269000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.4,,,31,31.7,"76,089","(41.4043729362, -75.6649126898)",UNHBEH,OBESITY,4269000,,Obesity
2016,TX,Texas,McAllen,City,BRFSS,Unhealthy Behaviors,4845384,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.4,,,31,31.7,"129,877","(26.2186289942, -98.2451704536)",UNHBEH,OBESITY,4845384,,Obesity
2016,WA,Washington,Everett,City,BRFSS,Unhealthy Behaviors,5322640,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.4,,,31.2,31.7,"103,019","(47.9497966189, -122.160703911)",UNHBEH,OBESITY,5322640,,Obesity
2016,SC,South Carolin,Columbia,City,BRFSS,Unhealthy Behaviors,4516000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.5,,,31.2,31.7,"129,272","(34.0366069566, -80.9037852694)",UNHBEH,OBESITY,4516000,,Obesity
2016,SD,South Dakota,Sioux Falls,City,BRFSS,Unhealthy Behaviors,4659020,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.5,,,31.2,31.7,"153,888","(43.5388067537, -96.7313495858)",UNHBEH,OBESITY,4659020,,Obesity
2016,CA,California,Richmond,City,BRFSS,Unhealthy Behaviors,660620,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.6,,,31.4,31.8,"103,701","(37.9479710365, -122.336803759)",UNHBEH,OBESITY,660620,,Obesity
2016,MA,Massachusetts,New Bedford,City,BRFSS,Unhealthy Behaviors,2545000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.6,,,31.4,31.8,"95,072","(41.6712667258, -70.9441204537)",UNHBEH,OBESITY,2545000,,Obesity
2016,TN,Tennessee,Nashville,City,BRFSS,Unhealthy Behaviors,4752006,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.6,,,31.5,31.7,"601,222","(36.1712229904, -86.7845944773)",UNHBEH,OBESITY,4752006,,Obesity
2016,CT,Connecticut,Bridgeport,City,BRFSS,Unhealthy Behaviors,908000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.7,,,31.5,31.9,"144,229","(41.1928054233, -73.196054694)",UNHBEH,OBESITY,908000,,Obesity
2016,AL,Alabama,Tuscaloosa,City,BRFSS,Unhealthy Behaviors,177256,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.8,,,31.4,32.2,"90,468","(33.2336083951, -87.5268004073)",UNHBEH,OBESITY,177256,,Obesity
2016,NY,New York,Schenectady,City,BRFSS,Unhealthy Behaviors,3665508,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.8,,,31.6,32.1,"66,135","(42.8025204414, -73.9275333869)",UNHBEH,OBESITY,3665508,,Obesity
2016,TX,Texas,Arlington,City,BRFSS,Unhealthy Behaviors,4804000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.9,,,31.8,32.1,"365,438","(32.699836862, -97.125089612)",UNHBEH,OBESITY,4804000,,Obesity
2016,CT,Connecticut,New Haven,City,BRFSS,Unhealthy Behaviors,952000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32,,,31.8,32.3,"129,779","(41.3113869392, -72.9247595793)",UNHBEH,OBESITY,952000,,Obesity
2016,IL,Illinois,Bloomington,City,BRFSS,Unhealthy Behaviors,1706613,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32,,,31.6,32.4,"76,610","(40.4756778366, -88.9700813515)",UNHBEH,OBESITY,1706613,,Obesity
2016,MA,Massachusetts,Brockton,City,BRFSS,Unhealthy Behaviors,2509000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32,,,31.7,32.2,"93,810","(42.082071372, -71.0241656338)",UNHBEH,OBESITY,2509000,,Obesity
2016,MA,Massachusetts,Lawrence,City,BRFSS,Unhealthy Behaviors,2534550,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32,,,31.7,32.3,"76,377","(42.7002772201, -71.1626790341)",UNHBEH,OBESITY,2534550,,Obesity
2016,ND,North Dakota,Fargo,City,BRFSS,Unhealthy Behaviors,3825700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32,,,31.6,32.4,"105,549","(46.8652457832, -96.8289882328)",UNHBEH,OBESITY,3825700,,Obesity
2016,OH,Ohio,Columbus,City,BRFSS,Unhealthy Behaviors,3918000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32,,,31.9,32.1,"787,033","(39.9859500484, -82.9851738516)",UNHBEH,OBESITY,3918000,,Obesity
2016,TX,Texas,Missouri City,City,BRFSS,Unhealthy Behaviors,4848804,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32,,,31.6,32.4,"67,358","(29.563674661, -95.5382066661)",UNHBEH,OBESITY,4848804,,Obesity
2016,TN,Tennessee,Knoxville,City,BRFSS,Unhealthy Behaviors,4740000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.1,,,31.8,32.4,"178,874","(35.9690594531, -83.9495877264)",UNHBEH,OBESITY,4740000,,Obesity
2016,TX,Texas,Lewisville,City,BRFSS,Unhealthy Behaviors,4842508,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.1,,,31.8,32.4,"95,290","(33.0451992429, -96.9829273031)",UNHBEH,OBESITY,4842508,,Obesity
2016,IN,Indiana,Lafayette,City,BRFSS,Unhealthy Behaviors,1840788,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.2,,,31.9,32.6,"67,140","(40.3994285285, -86.8617007404)",UNHBEH,OBESITY,1840788,,Obesity
2016,IA,Iowa,Cedar Rapids,City,BRFSS,Unhealthy Behaviors,1912000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.2,,,31.9,32.5,"126,326","(41.966729258, -91.6781679349)",UNHBEH,OBESITY,1912000,,Obesity
2016,CA,California,Lynwood,City,BRFSS,Unhealthy Behaviors,644574,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.3,,,32,32.7,"69,772","(33.9239616867, -118.201648375)",UNHBEH,OBESITY,644574,,Obesity
2016,CA,California,San Bernardino,City,BRFSS,Unhealthy Behaviors,665000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.3,,,32.1,32.4,"209,924","(34.1392322844, -117.295272732)",UNHBEH,OBESITY,665000,,Obesity
2016,TX,Texas,Pasadena,City,BRFSS,Unhealthy Behaviors,4856000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.3,,,32.1,32.5,"149,043","(29.6589511488, -95.1509173148)",UNHBEH,OBESITY,4856000,,Obesity
2016,WI,Wisconsin,Kenosha,City,BRFSS,Unhealthy Behaviors,5539225,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.3,,,32,32.7,"99,218","(42.585570271, -87.8735745085)",UNHBEH,OBESITY,5539225,,Obesity
2016,KY,Kentucky,Lexington,City,BRFSS,Unhealthy Behaviors,2146027,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.4,,,32.2,32.6,"295,803","(38.0423254022, -84.4587259608)",UNHBEH,OBESITY,2146027,,Obesity
2016,MO,Missouri,Springfield,City,BRFSS,Unhealthy Behaviors,2970000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.4,,,32.2,32.7,"159,498","(37.1942661484, -93.2914273656)",UNHBEH,OBESITY,2970000,,Obesity
2016,TX,Texas,Baytown,City,BRFSS,Unhealthy Behaviors,4806128,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.5,,,32.2,32.7,"71,802","(29.7571153043, -94.9676276217)",UNHBEH,OBESITY,4806128,,Obesity
2016,AL,Alabama,Huntsville,City,BRFSS,Unhealthy Behaviors,137000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.6,,,32.4,32.8,"180,105","(34.6989692671, -86.6387042882)",UNHBEH,OBESITY,137000,,Obesity
2016,IA,Iowa,Davenport,City,BRFSS,Unhealthy Behaviors,1919000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.6,,,32.3,32.8,"99,685","(41.5557926876, -90.6051730163)",UNHBEH,OBESITY,1919000,,Obesity
2016,LA,Louisiana,Lafayette,City,BRFSS,Unhealthy Behaviors,2240735,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.6,,,32.3,33,"120,623","(30.2120582815, -92.0317532321)",UNHBEH,OBESITY,2240735,,Obesity
2016,TX,Texas,Houston,City,BRFSS,Unhealthy Behaviors,4835000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.6,,,32.5,32.6,"2,099,451","(29.7806691396, -95.3860033966)",UNHBEH,OBESITY,4835000,,Obesity
2016,VA,Virginia,Richmond,City,BRFSS,Unhealthy Behaviors,5167000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.6,,,32.4,32.8,"204,214","(37.5293933083, -77.475568168)",UNHBEH,OBESITY,5167000,,Obesity
2016,WA,Washington,Tacoma,City,BRFSS,Unhealthy Behaviors,5370000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.6,,,32.4,32.7,"198,397","(47.2425411445, -122.45447391)",UNHBEH,OBESITY,5370000,,Obesity
2016,OK,Oklahoma,Oklahoma City,City,BRFSS,Unhealthy Behaviors,4055000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.7,,,32.6,32.8,"579,999","(35.467564288, -97.5137615524)",UNHBEH,OBESITY,4055000,,Obesity
2016,TX,Texas,Garland,City,BRFSS,Unhealthy Behaviors,4829000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.7,,,32.6,32.9,"226,876","(32.9100799867, -96.6304258603)",UNHBEH,OBESITY,4829000,,Obesity
2016,TX,Texas,Midland,City,BRFSS,Unhealthy Behaviors,4848072,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.7,,,32.4,33,"111,147","(32.0285948356, -102.109700973)",UNHBEH,OBESITY,4848072,,Obesity
2016,VA,Virginia,Norfolk,City,BRFSS,Unhealthy Behaviors,5157000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.7,,,32.4,33,"242,803","(36.8932863006, -76.2567157761)",UNHBEH,OBESITY,5157000,,Obesity
2016,IA,Iowa,Des Moines,City,BRFSS,Unhealthy Behaviors,1921000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.8,,,32.6,32.9,"203,433","(41.5741349525, -93.6165066086)",UNHBEH,OBESITY,1921000,,Obesity
2016,MI,Michigan,Westland,City,BRFSS,Unhealthy Behaviors,2686000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.8,,,32.5,33,"84,094","(42.3192220455, -83.3805461719)",UNHBEH,OBESITY,2686000,,Obesity
2016,TX,Texas,Bryan,City,BRFSS,Unhealthy Behaviors,4810912,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.8,,,32.4,33.1,"76,201","(30.6665687582, -96.3663819223)",UNHBEH,OBESITY,4810912,,Obesity
2016,VA,Virginia,Chesapeake,City,BRFSS,Unhealthy Behaviors,5116000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.8,,,32.5,33,"222,209","(36.6777521118, -76.3024325925)",UNHBEH,OBESITY,5116000,,Obesity
2016,CA,California,Inglewood,City,BRFSS,Unhealthy Behaviors,636546,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.9,,,32.6,33.1,"109,673","(33.9565748018, -118.344444926)",UNHBEH,OBESITY,636546,,Obesity
2016,IN,Indiana,Indianapolis,City,BRFSS,Unhealthy Behaviors,1836003,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.9,,,32.8,33,"820,445","(39.7771221075, -86.145782152)",UNHBEH,OBESITY,1836003,,Obesity
2016,CA,California,Perris,City,BRFSS,Unhealthy Behaviors,656700,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33,,,32.6,33.4,"68,386","(33.7897346094, -117.223291831)",UNHBEH,OBESITY,656700,,Obesity
2016,IL,Illinois,Chicago,City,BRFSS,Unhealthy Behaviors,1714000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33,,,32.9,33,"2,695,598","(41.8372950615, -87.6862308732)",UNHBEH,OBESITY,1714000,,Obesity
2016,MO,Missouri,Kansas City,City,BRFSS,Unhealthy Behaviors,2938000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33,,,32.9,33.1,"459,787","(39.1239413971, -94.5541236795)",UNHBEH,OBESITY,2938000,,Obesity
2016,IL,Illinois,Elgin,City,BRFSS,Unhealthy Behaviors,1723074,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.1,,,32.8,33.4,"108,188","(42.0385402472, -88.3224947104)",UNHBEH,OBESITY,1723074,,Obesity
2016,MI,Michigan,Southfield,City,BRFSS,Unhealthy Behaviors,2674900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.1,,,32.8,33.4,"71,739","(42.4765016267, -83.2605284738)",UNHBEH,OBESITY,2674900,,Obesity
2016,NC,North Carolin,Concord,City,BRFSS,Unhealthy Behaviors,3714100,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.1,,,32.8,33.5,"79,066","(35.3939316958, -80.6352429349)",UNHBEH,OBESITY,3714100,,Obesity
2016,TX,Texas,Grand Prairie,City,BRFSS,Unhealthy Behaviors,4830464,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.1,,,32.9,33.3,"175,396","(32.6867650238, -97.0209311916)",UNHBEH,OBESITY,4830464,,Obesity
2016,MI,Michigan,Dearborn,City,BRFSS,Unhealthy Behaviors,2621000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.2,,,32.8,33.5,"98,153","(42.3126884626, -83.2129368006)",UNHBEH,OBESITY,2621000,,Obesity
2016,MI,Michigan,Wyoming,City,BRFSS,Unhealthy Behaviors,2688940,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.2,,,32.8,33.6,"72,125","(42.8909745661, -85.7067229249)",UNHBEH,OBESITY,2688940,,Obesity
2016,NE,Nebraska,Omaha,City,BRFSS,Unhealthy Behaviors,3137000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.2,,,33.1,33.4,"408,958","(41.2642309111, -96.0415076441)",UNHBEH,OBESITY,3137000,,Obesity
2016,TX,Texas,Round Rock,City,BRFSS,Unhealthy Behaviors,4863500,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.2,,,32.8,33.5,"99,887","(30.5239578235, -97.6669801882)",UNHBEH,OBESITY,4863500,,Obesity
2016,NC,North Carolin,Greenville,City,BRFSS,Unhealthy Behaviors,3728080,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.3,,,32.8,33.8,"84,554","(35.5959211876, -77.3766133673)",UNHBEH,OBESITY,3728080,,Obesity
2016,CA,California,Visalia,City,BRFSS,Unhealthy Behaviors,682954,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.4,,,33.1,33.7,"124,442","(36.3270623157, -119.325273214)",UNHBEH,OBESITY,682954,,Obesity
2016,TX,Texas,Fort Worth,City,BRFSS,Unhealthy Behaviors,4827000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.4,,,33.3,33.6,"741,206","(32.780192804, -97.3470323225)",UNHBEH,OBESITY,4827000,,Obesity
2016,LA,Louisiana,Kenner,City,BRFSS,Unhealthy Behaviors,2239475,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.5,,,33.2,33.8,"66,702","(30.0106937201, -90.2550320135)",UNHBEH,OBESITY,2239475,,Obesity
2016,TX,Texas,Amarillo,City,BRFSS,Unhealthy Behaviors,4803000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.5,,,33.3,33.7,"190,695","(35.2003835544, -101.828292514)",UNHBEH,OBESITY,4803000,,Obesity
2016,FL,Florida,Deltona,City,BRFSS,Unhealthy Behaviors,1217200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.6,,,33.3,33.8,"85,182","(28.905060048, -81.2134269839)",UNHBEH,OBESITY,1217200,,Obesity
2016,FL,Florida,Miami Gardens,City,BRFSS,Unhealthy Behaviors,1245060,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.6,,,33.3,33.9,"107,167","(25.9432633871, -80.2425332162)",UNHBEH,OBESITY,1245060,,Obesity
2016,GA,Georgia,Warner Robins,City,BRFSS,Unhealthy Behaviors,1380508,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.6,,,33.2,34,"66,588","(32.5985113609, -83.6530271267)",UNHBEH,OBESITY,1380508,,Obesity
2016,ID,Idaho,Nampa,City,BRFSS,Unhealthy Behaviors,1656260,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.6,,,33.2,34,"81,557","(43.5829315681, -116.564145085)",UNHBEH,OBESITY,1656260,,Obesity
2016,VA,Virginia,Newport News,City,BRFSS,Unhealthy Behaviors,5156000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.6,,,33.4,33.8,"180,719","(37.1051141309, -76.5182644502)",UNHBEH,OBESITY,5156000,,Obesity
2016,VA,Virginia,Suffolk,City,BRFSS,Unhealthy Behaviors,5176432,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.6,,,33.3,33.9,"84,585","(36.6930367981, -76.6414278469)",UNHBEH,OBESITY,5176432,,Obesity
2016,CA,California,Fresno,City,BRFSS,Unhealthy Behaviors,627000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.7,,,33.6,33.8,"494,665","(36.7826786711, -119.794126569)",UNHBEH,OBESITY,627000,,Obesity
2016,GA,Georgia,Savannah,City,BRFSS,Unhealthy Behaviors,1369000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.7,,,33.5,33.9,"136,286","(32.0283615157, -81.1783435493)",UNHBEH,OBESITY,1369000,,Obesity
2016,TN,Tennessee,Chattanooga,City,BRFSS,Unhealthy Behaviors,4714000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.7,,,33.4,33.9,"167,674","(35.0662472165, -85.2466771892)",UNHBEH,OBESITY,4714000,,Obesity
2016,VA,Virginia,Roanoke,City,BRFSS,Unhealthy Behaviors,5168000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.7,,,33.5,34.1,"97,032","(37.2782181855, -79.9581615989)",UNHBEH,OBESITY,5168000,,Obesity
2016,CA,California,Compton,City,BRFSS,Unhealthy Behaviors,615044,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.8,,,33.6,34,"96,455","(33.892965693, -118.227506568)",UNHBEH,OBESITY,615044,,Obesity
2016,CT,Connecticut,Waterbury,City,BRFSS,Unhealthy Behaviors,980000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.8,,,33.6,34,"110,366","(41.5582443266, -73.036129832)",UNHBEH,OBESITY,980000,,Obesity
2016,LA,Louisiana,Baton Rouge,City,BRFSS,Unhealthy Behaviors,2205000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.8,,,33.6,34,"229,493","(30.4510891679, -91.1263551997)",UNHBEH,OBESITY,2205000,,Obesity
2016,LA,Louisiana,New Orleans,City,BRFSS,Unhealthy Behaviors,2255000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.8,,,33.7,33.9,"343,829","(30.0687009935, -89.9316317895)",UNHBEH,OBESITY,2255000,,Obesity
2016,NC,North Carolin,Gastonia,City,BRFSS,Unhealthy Behaviors,3725580,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.8,,,33.5,34.1,"71,741","(35.2472984431, -81.1836588468)",UNHBEH,OBESITY,3725580,,Obesity
2016,MI,Michigan,Grand Rapids,City,BRFSS,Unhealthy Behaviors,2634000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.9,,,33.7,34.1,"188,040","(42.9614815414, -85.6556858473)",UNHBEH,OBESITY,2634000,,Obesity
2016,WA,Washington,Yakima,City,BRFSS,Unhealthy Behaviors,5380010,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.9,,,33.6,34.3,"91,067","(46.5925792092, -120.547807614)",UNHBEH,OBESITY,5380010,,Obesity
2016,MI,Michigan,Warren,City,BRFSS,Unhealthy Behaviors,2684000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34,,,33.8,34.2,"134,056","(42.4934233034, -83.0270075248)",UNHBEH,OBESITY,2684000,,Obesity
2016,OR,Oregon,Salem,City,BRFSS,Unhealthy Behaviors,4164900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34,,,33.7,34.2,"154,637","(44.923273154, -123.0248671)",UNHBEH,OBESITY,4164900,,Obesity
2016,WI,Wisconsin,Green Bay,City,BRFSS,Unhealthy Behaviors,5531000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34,,,33.7,34.3,"104,057","(44.5149847816, -87.9896195955)",UNHBEH,OBESITY,5531000,,Obesity
2016,NJ,New Jersey,Union City,City,BRFSS,Unhealthy Behaviors,3474630,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.1,,,33.7,34.5,"66,455","(40.7674606884, -74.032293507)",UNHBEH,OBESITY,3474630,,Obesity
2016,SC,South Carolin,Rock Hill,City,BRFSS,Unhealthy Behaviors,4561405,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.1,,,33.8,34.4,"66,154","(34.9403611496, -81.0249178286)",UNHBEH,OBESITY,4561405,,Obesity
2016,AR,Arkansas,Little Rock,City,BRFSS,Unhealthy Behaviors,541000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.2,,,34,34.4,"193,524","(34.7253957894, -92.3583751863)",UNHBEH,OBESITY,541000,,Obesity
2016,KY,Kentucky,Louisville,City,BRFSS,Unhealthy Behaviors,2148006,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.2,,,34.1,34.3,"597,337","(38.1777689918, -85.6664099974)",UNHBEH,OBESITY,2148006,,Obesity
2016,NC,North Carolin,Fayetteville,City,BRFSS,Unhealthy Behaviors,3722920,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.2,,,34,34.3,"200,564","(35.0851309527, -78.9791676456)",UNHBEH,OBESITY,3722920,,Obesity
2016,TX,Texas,Abilene,City,BRFSS,Unhealthy Behaviors,4801000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.2,,,33.9,34.5,"117,063","(32.4546510898, -99.7383043723)",UNHBEH,OBESITY,4801000,,Obesity
2016,GA,Georgia,Columbus,City,BRFSS,Unhealthy Behaviors,1319000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.3,,,34.1,34.5,"189,885","(32.5099614852, -84.8770410586)",UNHBEH,OBESITY,1319000,,Obesity
2016,TX,Texas,Mesquite,City,BRFSS,Unhealthy Behaviors,4847892,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.3,,,34,34.5,"139,824","(32.7641310166, -96.5927445114)",UNHBEH,OBESITY,4847892,,Obesity
2016,TX,Texas,Pharr,City,BRFSS,Unhealthy Behaviors,4857200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.3,,,33.7,34.9,"70,400","(26.168815399, -98.1904720704)",UNHBEH,OBESITY,4857200,,Obesity
2016,IL,Illinois,Aurora,City,BRFSS,Unhealthy Behaviors,1703012,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.4,,,34.1,34.6,"197,899","(41.7637750837, -88.2900949057)",UNHBEH,OBESITY,1703012,,Obesity
2016,NJ,New Jersey,Elizabeth,City,BRFSS,Unhealthy Behaviors,3421000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.5,,,34.3,34.7,"124,969","(40.6664447729, -74.1938679138)",UNHBEH,OBESITY,3421000,,Obesity
2016,TX,Texas,El Paso,City,BRFSS,Unhealthy Behaviors,4824000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.5,,,34.3,34.6,"649,121","(31.8481123506, -106.432021874)",UNHBEH,OBESITY,4824000,,Obesity
2016,TX,Texas,Odessa,City,BRFSS,Unhealthy Behaviors,4853388,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.6,,,34.3,34.9,"99,940","(31.879456461, -102.344465435)",UNHBEH,OBESITY,4853388,,Obesity
2016,WA,Washington,Kennewick,City,BRFSS,Unhealthy Behaviors,5335275,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.6,,,34.2,35,"73,917","(46.198438428, -119.173245847)",UNHBEH,OBESITY,5335275,,Obesity
2016,IL,Illinois,Bolingbrook,City,BRFSS,Unhealthy Behaviors,1707133,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.7,,,34.4,35.1,"73,366","(41.6911653908, -88.1011218035)",UNHBEH,OBESITY,1707133,,Obesity
2016,IN,Indiana,Fort Wayne,City,BRFSS,Unhealthy Behaviors,1825000,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.8,,,34.6,34.9,"253,691","(41.0884920417, -85.1435898792)",UNHBEH,OBESITY,1825000,,Obesity
2016,IA,Iowa,Waterloo,City,BRFSS,Unhealthy Behaviors,1982425,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.9,,,34.6,35.3,"68,406","(42.4919736932, -92.3521759342)",UNHBEH,OBESITY,1982425,,Obesity
2016,AR,Arkansas,Fort Smith,City,BRFSS,Unhealthy Behaviors,524550,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35,,,34.7,35.3,"86,209","(35.3491692636, -94.3696317306)",UNHBEH,OBESITY,524550,,Obesity
2016,IN,Indiana,Muncie,City,BRFSS,Unhealthy Behaviors,1851876,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35,,,34.5,35.7,"70,085","(40.1987098324, -85.3942940148)",UNHBEH,OBESITY,1851876,,Obesity
2016,AZ,Arizona,Yuma,City,BRFSS,Unhealthy Behaviors,485540,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.2,,,35,35.5,"93,064","(32.5986027117, -114.54836837)",UNHBEH,OBESITY,485540,,Obesity
2016,AR,Arkansas,Jonesboro,City,BRFSS,Unhealthy Behaviors,535710,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.2,,,34.7,35.8,"67,263","(35.8208121538, -90.6794991686)",UNHBEH,OBESITY,535710,,Obesity
2016,SC,South Carolin,North Charleston,City,BRFSS,Unhealthy Behaviors,4550875,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.2,,,34.9,35.4,"97,471","(32.9100915071, -80.0738525014)",UNHBEH,OBESITY,4550875,,Obesity
